omega_0
0.0
0.0
0.0
0.0
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
-307.5335029999997
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
189.8769050000002
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
570.3832820000003
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-255.8085649999997
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
-288.0554470000001
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
5799.467401
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
1343.733835
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
-155.08672700000002
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
94.68806299999999
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
128.00905900000004
