ax_0,ay_0,yaw_0
-0.176400399,0.106220992,2.599587564
-0.176400399,0.106220992,2.599587564
-0.176400399,0.106220992,2.599587564
-0.176400399,0.106220992,2.599587564
-0.176400399,0.106220992,2.599587564
-0.176400399,0.106220992,2.599587564
-0.176400399,0.106220992,2.599587564
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.097845113,0.063453399,2.566266568
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.281574406,-0.040197682,-2.999790383
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.074716342,0.152700584,2.025847068
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.109932991,0.003838945,-3.176499239
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.168849456,0.035914639,2.93201387
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.094355163,0.163392482,2.094489057
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.140263711,-0.005107979,-3.105191774
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.037881663,0.061359429,2.123892345
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.159902532,0.005583919,-3.176499239
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.2608886,-0.020907856,-3.061622633
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.240661543,-0.03580533,-2.993897269
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.248740255,0.07435244,2.851130658
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.31012731,-0.004588231,-3.126799064
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.410984699,-0.052835375,-3.013735935
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.449931463,0.007853583,-3.159045946
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.459057319,0.058020492,3.01586877
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.257866112,0.124519349,2.691731585
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.12,2.749252509
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.29,0.11,2.779048416
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.321172931,0.064404569,2.943688246
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.40534025,0.145942734,2.795992862
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.326888485,0.123060629,2.78154209
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.203221911,0.142831561,2.528966246
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.360656109,-0.108292064,-2.849893629
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.35348462,0.006973037,3.121868647
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.425494142,0.081576558,2.952169299
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.331703715,0.048709805,2.995787418
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.279789948,0.031899612,3.028070132
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.395110607,-0.168486225,-2.738513103
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.174364768,0.146958931,2.441279006
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.177636122,-0.030747489,3.312986951
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.251326539,0.087948684,2.804973148
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.190908843,-0.023533247,3.264243457
-0.249431133,-0.107629503,-2.73422946
-0.249431133,-0.107629503,-2.73422946
-0.249431133,-0.107629503,-2.73422946
-0.249431133,-0.107629503,-2.73422946
-0.249431133,-0.107629503,-2.73422946
-0.249431133,-0.107629503,-2.73422946
-0.249431133,-0.107629503,-2.73422946
-0.249431133,-0.107629503,-2.73422946
