ax_0,ay_0,yaw_0
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.101897523,0.00411032,3.101276726
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.079015067,-0.012514757,-2.984513021
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.207905367,-0.093676883,-2.718260972
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.276460837,-0.236155469,-2.434659838
-0.242719867,-0.129564912,-2.65126872
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.277534366,-0.16545294,-2.604006644
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.145984681,-0.035895304,-2.900491565
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.298344476,-0.093223245,-2.838736501
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.256644871,-0.156950343,-2.592726112
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.166846505,-0.090345137,-2.645309174
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.228266307,-0.202717767,-2.415404746
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.205073146,-0.046314195,-2.919476625
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.110636148,0.051571725,2.705399614
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.277482653,-0.038773412,3.280426466
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.282097242,0.102572637,2.792847257
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.305861217,0.006994012,3.118730019
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.337736786,-0.100169172,-2.853267721
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.216633663,0.134424164,2.586225921
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.234617379,-0.05152364,-2.925417149
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.43738323,-0.168510859,-2.773848245
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.23345171,-0.000546771,3.143934764
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.315138481,-0.055567417,-2.967059728
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.27284402,-0.007492698,3.169047223
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.111206961,0.112396672,2.350873916
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.212589887,0.053903062,2.893271653
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.155237903,0.07417003,2.695876093
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.17205595,-0.060800905,-2.801911051
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.267634575,-0.03703693,3.279105463
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.20854611,-0.02661804,3.268542476
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.193464545,0.118200973,2.593146225
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.313972812,-0.004590547,3.156212456
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.324986558,-0.057303899,-2.967059728
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.167988131,0.031304757,2.957354909
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.236353861,-0.041675563,-2.967059728
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.238661156,0.028997462,3.020684742
-0.334834636,-0.05904038,-2.967059728
-0.334834636,-0.05904038,-2.967059728
-0.334834636,-0.05904038,-2.967059728
-0.334834636,-0.05904038,-2.967059728
-0.334834636,-0.05904038,-2.967059728
-0.334834636,-0.05904038,-2.967059728
-0.334834636,-0.05904038,-2.967059728
-0.334834636,-0.05904038,-2.967059728
-0.334834636,-0.05904038,-2.967059728
