-0.060571323,0.827004322,0.009527043,-0.001384176,0.000811312,2.34E-06,-0.037303381,0.171402325,0.003472672,-0.000349303,-0.005542682,6.79E-07,0.004987535,0.007681908,-0.706986987,0.707039561,5.555687125,0,9.648333571,9.617905888,0.825165229,0.758147685,-0.327160809,0.009502731,-0.001417032,0.000748241,2.18E-06,0.172338575,-0.041954487,0.003535511,-0.000823413,-0.005660954,8.17E-07,-0.0092505,-0.000158731,0.965804133,0.258752133,5.595864055,9.672532653,0,9.687389084,-1.265692601,-0.667453801,-0.485661806,0.009548655,-0.001499199,0.000710572,-9.09E-07,-0.12415137,-0.127931471,0.003426044,-0.000134232,-0.010012896,4.36E-08,-0.004723633,0.008009141,0.258856743,0.965775439,5.586565042,9.656684093,9.700602306,0,2.232847156
0.024307152,0.826633823,0.009784329,-0.000182145,0.00071208,-2.16E-06,0.006163581,0.181137549,0.003196228,0.00076531,0.004868181,8.10E-08,0.006906257,0.006462992,-0.707016986,0.707005682,5.517571021,0,9.612796348,9.480759289,0.854183788,0.736413341,-0.379327197,0.009707282,-0.000295391,0.000686785,9.72E-06,0.158806695,-0.083090851,0.003262222,-0.000173737,0.00298862,-3.00E-07,-0.009128558,0.002054331,0.965800225,0.258772193,5.521011869,9.580872543,0,9.48680293,-1.260901327,-0.724382785,-0.399352357,0.009755593,0.000316712,0.000665404,-5.35E-06,-0.155715939,-0.09138087,0.003271089,0.001535827,0.006851806,3.49E-07,-0.002502451,0.009085538,0.258749168,0.965805396,5.456153721,9.469188723,9.50791404,0,2.243515918
0.061277737,0.825678082,0.00942547,0.001235005,0.000252648,-2.99E-06,0.040066934,0.172461678,0.003389961,-0.00055433,0.012036399,-4.65E-07,0.007818328,0.004924318,-0.707034703,0.706988161,5.398198667,0,9.332704893,9.375170816,0.845480602,0.682259564,-0.471984047,0.009646022,0.000912595,0.000334188,-8.23E-06,0.138187171,-0.111394788,0.003409646,0.000505106,0.013247772,-1.08E-06,-0.008486024,0.003719733,0.965787461,0.258825076,5.395907905,9.33791747,0,9.371279482,-1.242980593,-0.744191125,-0.362313718,0.009615072,0.00108778,0.000318461,5.77E-06,-0.167850939,-0.060649448,0.003550734,0.000105552,0.019274885,6.53E-07,-0.000824933,0.009277549,0.258724433,0.965812655,5.4315102,9.399567888,9.390497578,0,2.259756156
-0.049946817,0.825813168,0.009498881,-0.001277006,-2.63E-06,-1.06E-05,-0.035539075,0.175142126,0.002849432,-0.002010984,-0.016924829,2.00E-07,0.005182819,0.007752335,-0.706988676,0.707033306,5.52238212,0,9.594816512,9.570592996,0.831206143,0.749469767,-0.349798528,0.009340117,-0.001954135,-0.000285829,7.30E-08,0.172554537,-0.043832786,0.002804556,-0.000479078,-0.009957681,-2.17E-08,-0.009285717,-6.85E-05,0.965794963,0.258777401,5.556900651,9.5896165,0,9.630350052,-1.262763076,-0.674435326,-0.481206219,0.00941229,-0.001423344,-0.000136995,2.58E-06,-0.125997766,-0.125050895,0.002925792,0.001167762,-0.007323729,-1.57E-07,-0.004556476,0.008062532,0.258828338,0.965783215,5.537648893,9.555971421,9.621168493,0,2.263412948
0.009198504,0.822645621,0.009908155,-0.000279014,0.000536256,-1.17E-06,-0.002025228,0.184884327,0.003328773,0.001372598,-0.001826783,1.63E-08,0.006744389,0.006891473,-0.70701271,0.707006396,5.507089638,0,9.542762775,9.539574375,0.849890763,0.710580126,-0.414716576,0.009918869,-0.000249946,0.000576722,-1.25E-06,0.16175518,-0.089610133,0.003310216,-0.000282707,-0.004644753,-1.53E-08,-0.009357229,0.002333744,0.96578784,0.258803241,5.512534447,9.542762775,0,9.549000538,-1.24456063,-0.721807052,-0.398180901,0.009847561,-0.000786816,0.000587632,3.38E-06,-0.161716762,-0.086073208,0.00326358,-0.001318261,-0.000978815,1.57E-08,-0.002161973,0.009309082,0.258776442,0.96579621,5.494229868,9.511275338,9.520629569,0,2.252115451
0.078038923,0.81904717,0.009636606,0.000763123,0.001104407,7.44E-06,0.041057074,0.176717621,0.004005239,-0.001375876,0.017217371,1.13E-06,0.008006056,0.005038664,-0.70706395,0.706955091,5.426264839,0,9.39666751,9.397844072,0.855757189,0.680658508,-0.467243396,0.00970764,0.000576304,0.001165131,-5.82E-06,0.138111521,-0.116016853,0.004073189,0.000470624,0.022202593,-1.13E-06,-0.00854143,0.003948557,0.965788205,0.258810389,5.41188376,9.376181653,0,9.372783334,-1.241578817,-0.745795788,-0.347731732,0.009681757,0.001432748,0.000841864,-2.94E-06,-0.173078925,-0.055826429,0.003823724,-6.15E-05,0.016101175,-3.29E-07,-0.000516946,0.009468191,0.258771123,0.96579638,5.430730179,9.408930907,9.404288522,0,2.250549892
-0.06174673,0.820896829,0.009494534,-0.001479736,0.000830555,-4.79E-06,-0.043749646,0.175339148,0.003580379,0.000152199,0.017115181,-4.12E-07,0.004892208,0.008053917,-0.706980103,0.70703683,5.548844032,0,9.604046753,9.606803583,0.835290336,0.736573001,-0.373342212,0.009590927,-0.001417151,0.000976537,1.03E-06,0.169608303,-0.059513749,0.003543138,-0.000187289,0.011127183,1.54E-07,-0.009348744,0.000746033,0.965795907,0.258776911,5.529936846,9.589326611,0,9.573987558,-1.262390127,-0.69102107,-0.452675845,0.0095458,-0.001514451,0.00086627,-3.59E-06,-0.134820456,-0.11720788,0.003518921,0.000873411,0.013579168,-3.09E-07,-0.004053005,0.008395303,0.25881429,0.965786783,5.522856738,9.577296619,9.55860721,0,2.22231948
0.002324748,0.831059079,0.009671409,0.000173479,0.000746583,1.03E-06,-0.002800908,0.175418897,0.00322883,-0.000105389,-0.006582195,1.00E-07,0.00637998,0.006581625,-0.707058724,0.706971325,5.435821288,0,9.399326004,9.441032065,0.834930658,0.69778291,-0.450867255,0.009657622,0.000350679,0.00073429,5.45E-07,0.142428566,-0.102516238,0.003277071,-0.001285594,-0.007649353,3.15E-08,-0.008580219,0.003226424,0.965788235,0.25883017,5.433003906,9.399871467,0,9.436307614,-1.253099134,-0.718187157,-0.414309943,0.009762822,0.000221276,0.000781589,-1.70E-06,-0.153353493,-0.090067977,0.003262013,-0.001053843,-0.007827931,-3.15E-07,-0.002468923,0.008953578,0.258809593,0.965792195,5.479774563,9.480799152,9.476959612,0,2.268516926
0.078679773,0.818915647,0.009794626,0.001244756,-0.000208598,1.83E-07,0.040487449,0.178028161,0.002726777,-0.000805676,-0.009654279,3.23E-08,0.008031273,0.00510596,-0.707069815,0.706949882,5.45711067,0,9.463477629,9.414405562,0.868015911,0.684730054,-0.462352775,0.009716121,0.001057379,-0.000154471,-1.32E-06,0.136339618,-0.1162604,0.002761268,0.000445149,-0.005449629,1.25E-07,-0.00845652,0.003984869,0.96578776,0.258817013,5.411885921,9.399780889,0,9.334852022,-1.242157949,-0.75709811,-0.329757523,0.009735746,0.000985325,-0.000100515,-8.68E-06,-0.171501305,-0.053335473,0.002744476,-0.000247585,-0.008350619,6.92E-07,-0.000415526,0.009357302,0.258744725,0.965806895,5.386169199,9.355502211,9.341661933,0,2.266721247
-0.039776172,0.826575784,0.009522208,-0.001536483,0.000418711,6.80E-06,-0.031368014,0.178013994,0.004061429,-0.001747108,0.020203948,1.10E-06,0.005439649,0.007705127,-0.707040489,0.706978885,5.532189978,0,9.608623504,9.575620683,0.830774631,0.747847014,-0.35159803,0.009609808,-0.001464031,0.000424926,-1.04E-06,0.172175051,-0.058762785,0.004235835,-0.00060617,0.021664948,-1.28E-07,-0.009465309,0.000673887,0.965801557,0.25875174,5.56759414,9.623725241,0,9.636921056,-1.262297492,-0.680967799,-0.468346228,0.009514409,-0.002031832,0.000255282,-3.96E-06,-0.135258859,-0.120884834,0.004094971,0.000329651,0.022370869,-6.17E-07,-0.004229632,0.008464597,0.258819486,0.965782438,5.546437696,9.586754321,9.632912529,0,2.240257305
