6.310453979,0.361312499,0.393554226,0.000613504,-0.072670994,0.000819875,-2.454235145,-0.08402998,-0.193564947,0.000474626,0.092560149,-9.43E-05,-0.093485875,-0.006270374,-0.981526785,-0.022148336,14.26657501,0.242413557,6.58801113,-0.893765388,0.289728067,-0.002301845,-0.05233791,-0.001169327,-2.118957546,0.17516508,-0.193484237,0.00574258,0.054176942,-4.04E-05,-0.075113884,0.013472336,-0.982399544,0.056994938,20.40862044,0.025868251,7.242772641,0.622391223,0.350030166,0.003708926,-0.06587787,0.001082907,-2.403913356,-0.104656201,-0.216611796,0.018627645,0.056971937,-0.000136617,-0.086385467,-0.009206876,-0.981697517,-0.040370025,19.71992567,-0.123627464
3.594228899,-1.844478105,0.09127315,-0.008092607,0.02294495,-0.003643166,-1.87000672,0.727445697,-0.131492228,0.019761083,0.056392317,0.000473139,-0.066860453,0.032067122,-0.974057435,0.067140272,28.04398347,0.962546484,4.141791535,0.84161541,0.198209421,0.002034253,0.006236996,0.002251635,-2.271220729,-0.30276989,-0.390594972,0.005689084,0.110204457,0.000219631,-0.090618688,-0.017292478,-0.981096081,-0.060059736,28.45894881,-0.181567104,9.751590113,1.095215428,0.281374098,0.003032674,-0.073663985,0.001127066,-1.931482608,-0.097646967,-0.063697669,-0.007191281,0.095608389,-0.00013178,-0.054870957,-0.008430548,-0.983579947,-0.041222028,27.9520097,0.050839806
7.985925671,-0.499716002,0.365037539,-0.003155073,-0.075301908,-0.000487504,-2.2540975,0.066395504,-0.151242422,0.006271837,0.085822892,4.11E-05,-0.075485211,0.006394328,-0.982369313,0.029530249,19.87996002,-0.100664403,4.543026428,-1.596341681,0.174887908,0.001187575,0.011941973,-0.002904256,-1.979887144,0.502321693,-0.280034452,0.010819683,0.092647229,0.000123133,-0.072283309,0.025504434,-0.976667738,0.090572193,12.81987079,-0.165042193,5.491370934,2.113555396,0.158446751,0.000194421,0.007821921,-0.000205177,-1.719668768,-0.508050014,-0.238378264,-0.029281801,0.0823343,0.010378098,-0.055621204,-0.025846851,-0.975536027,-0.107615154,17.22707981,0.44845259
1.303831952,0.482389877,0.234438294,-0.020938946,-0.037072062,0.003367239,-1.323381439,-0.755368108,-0.174697742,-0.004011482,-0.006405572,-1.55E-05,-0.042160271,-0.0324339,-0.968161932,-0.131852785,33.0325509,-0.408380091,10.79066484,1.01483728,-0.057084778,0.007401215,-0.122645544,0.001069369,-0.954216097,-0.226739405,-0.503502065,-0.031665115,0.047067528,-9.15E-05,0.007959334,-0.009880159,-0.991861554,-0.026372164,32.51511555,0.113952224,5.250812611,-1.738717026,0.150613919,-0.001264621,0.019646514,-0.002075472,-1.928745302,0.434204701,-0.308109551,0.015007977,0.069097707,-0.000308637,-0.06809328,0.024453506,-0.977422613,0.102657483,38.4016427,-0.475065728
8.616993918,-0.421171788,0.353738622,-0.002521332,-0.077672253,-0.000501508,-2.138596306,0.044660708,-0.126236716,-0.002090389,0.10503679,7.99E-05,-0.06932134,0.004692106,-0.983027778,0.022637441,21.72887285,-0.072747404,4.630300745,-2.170884249,0.13295499,0.00024953,0.015069378,-0.005631556,-1.639260038,0.617095075,-0.193661504,0.006473291,0.05324671,0.010896479,-0.053917212,0.028801975,-0.974562316,0.097388548,16.50834209,0.087427479,4.717427671,2.283728667,0.102383264,0.001341219,0.016290726,0.002766137,-1.684659866,-0.645797872,-0.154323479,-0.01618416,0.046996676,-0.000158997,-0.05609967,-0.03134063,-0.974509559,-0.095102218,18.61762161,0.344602022
4.954483292,4.477211124,-0.433966907,0.023231221,-0.010241603,0.00592852,-0.279752744,-0.159838657,-0.78293873,0.04406714,-0.080001808,0.002284336,0.038215777,0.034990808,-0.98341429,-0.010177432,41.92031158,-1.017748964,11.45159018,-2.454690285,0.1744439,-0.038400362,-0.075157345,-0.001047587,0.477122359,0.107045491,-0.187993863,-0.023797527,-0.215513653,-0.004482704,0.078757792,-0.001453719,-0.993435085,0.042771784,25.27219815,-0.204105326,1.025428129,-0.731494504,-0.015908921,-0.01515594,0.035186828,-0.003868336,-1.8714077,0.964287962,-0.051838169,-0.005676174,-0.021490934,7.69E-05,-0.077080769,0.047854041,-0.969429325,0.051807856,40.53562274,1.00248216
3.778611787,-2.819183879,-0.005052604,0.004682274,0.03932746,-0.004019075,-1.65228966,1.06177155,0.010404666,-0.013934664,-0.002318044,1.16E-05,-0.052880169,0.038561929,-0.970726466,0.048212871,37.8299969,1.123330773,2.146579856,0.84066695,0.043743829,0.000775375,0.040117693,0.003532031,-2.149708352,-0.624765019,-0.206623475,-0.015643897,0.001205825,-0.000368875,-0.089824718,-0.031705977,-0.975460092,-0.063853273,34.3715934,-1.050224643,10.08839118,2.143108087,-0.029393309,0.025151341,-0.06331351,0.001824478,-0.582621231,-0.392514127,-0.701617542,-0.036680429,0.100774812,0.000458228,0.027940081,-0.011524005,-0.991728247,-0.048279978,26.33848888,0.187244516
9.42438431,-0.500916078,0.333266407,-0.001968934,-0.084127918,-0.000530496,-2.00277203,0.043283245,-0.070580221,0.00737485,0.098180414,6.67E-05,-0.059370978,0.004556861,-0.983567163,0.02270306,24.47166781,-0.075589281,4.176556104,-2.697486758,0.100279043,-0.004334159,0.021335311,-0.008503629,-1.491135556,0.811089631,-0.091630367,0.007662677,0.023796641,0.021205564,-0.045645192,0.033537815,-0.973513533,0.070999263,22.6855767,0.777384911,4.511551479,2.848210579,0.062313861,0.004264563,0.026151804,0.003137123,-1.587427105,-0.789894018,-0.051590589,0.004312447,0.020312406,-0.000279305,-0.051195792,-0.032861552,-0.973345493,-0.070294967,23.79370336,0.056867611
4.394601504,-0.768576219,0.211037663,0.025271136,-0.016425523,0.022779588,-0.735822398,0.276288088,0.004722234,0.022814095,0.036519717,-0.086624459,-0.009112976,0.015974998,-0.958372181,0.198347434,19.74546492,-0.556068482,4.214446857,-0.980544059,0.235367928,0.000600208,0.00192592,-0.002450533,-2.157265636,0.335077857,-0.353159149,-0.011678075,0.119913643,3.21E-05,-0.085337877,0.018677381,-0.980210213,0.062835325,12.45712728,-0.08831934,5.050980761,1.524292074,0.19458453,-0.008149652,-0.022037388,-0.031895116,-0.531442193,-0.230486553,-0.127245734,-0.127391663,0.080524335,0.108703058,-0.001630779,-0.009947523,-0.955822039,-0.203908227,18.91608908,0.456630776
8.575404826,-2.454624663,-0.108093885,-0.020096725,-0.049843971,-0.002123063,-0.862790804,0.535412821,-0.423091267,0.029887841,0.072055394,-0.000122385,0.001749113,0.019453079,-0.987137327,0.068228274,31.77741486,-0.260276498,1.442423206,-1.389450535,0.035797352,0.024302402,0.022078829,-0.005552285,-1.35139403,1.304292687,0.106219647,-0.048895031,-0.042384907,0.000150461,-0.051330243,0.043322835,-0.963970138,-0.030078616,34.96174477,0.400976302,6.36801999,4.493666716,0.150194532,-0.028777337,0.001069506,0.003521824,-1.945698258,-1.137767157,-0.268341965,-0.032956543,0.142942509,0.000324175,-0.067085726,-0.042193681,-0.978474486,-0.024617788,35.31168629,0.3900563
