omega_2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.8198420991940587
0.0
0.0
0.0
0.0
0.0
-0.02278807738309574
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-3.914252652502004
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.4036461598558887
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.3939006479840579
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.004291819141855058
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-2.561730982822308
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.9739143065512508
0.0
0.0
0.0
0.0
0.0
0.0
-1.5219845552014721
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.43736567385222
0.0
0.0
0.0
0.0
0.0
0.0
-2.0477764790995945
0.0
0.0
0.0
0.0
0.0
-0.7425140236767547
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.479214890994342
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-3.640939375287422
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.9629943306856958
0.0
0.0
0.0
0.0
0.0
0.0
-0.9189272124934256
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.597176658095222
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.7599259668902292
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.44193812076854
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-4.931057926282178
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5633162614948617
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.973133093459147
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.7076636927146884
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5228415889268392
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.3807029566172959
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-6.106015013951138
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.36067851875287715
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.649024713587856
0.0
0.0
