omega_2
-0.055680092314713825
0.0
0.0
0.0
0.0
0.0
0.0
0.2614788157123127
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07271922855320301
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.32307155759164763
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.28473043852203506
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.7165416740947395
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-3.4504153166614593
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.5381328491775861
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.31153597031963187
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.8051173130709799
0.0
0.0
0.0
0.0
0.0
0.0
5.582446689200715
0.0
0.0
0.0
0.0
-6.159618334563799
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.436638981159092
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-5.0233872610142285
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.41198107279782903
0.0
0.0
0.0
0.0
0.0
0.0
0.00691432369226419
0.0
0.0
0.0
0.0
-0.06933313368850946
0.0
0.0
0.0
0.0
0.0
0.0
6.0476403264875245
0.0
0.0
0.0
0.0
0.0
0.0
-5.323390325736033
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.4132517201442809
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.7317235977666314
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.091573481225353
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-5.957586503528511
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.366501567158899
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-5.378061745814761
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.07448879021421106
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.7121915686996161
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.18697926991428915
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.36992225417797897
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.10624019802296658
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.602892889148059
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-5.578859056195373
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.561267626831068
0.0
0.0
