omega_1
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.32175055439731537
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-3.515135828018323
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.9707390560901055
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-4.5918735954963985
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.04528113504199
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.6478975632839834
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-1.3382393849967755
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.43335384908438357
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-2.7394786379510982
0.0
0.0
0.0
0.0
1.7818896600261258
0.0
0.0
0.0
-2.231839495656196
0.0
0.0
0.0
0.0
0.0
3.2921475005394383
0.0
0.0
0.0
0.0
0.0
0.0
-4.128860093184805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.07304056530355041
0.0
0.0
0.0
0.0
5.588447031009691
0.0
0.0
0.0
0.0
0.0
0.0
-5.4541255890558915
0.0
0.0
0.0
0.0
0.0
6.086445055259682
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-6.220766497214036
0.0
0.0
0.0
0.0
4.91640696000073
0.0
0.0
0.0
0.0
-1.601568639942652
0.0
0.0
0.0
0.0
0.0
-3.3148383200578557
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.791376131218495
0.0
0.0
0.0
0.0
0.0
-1.4838789370985594
0.0
0.0
0.0
0.0
0.0
0.0
1.3163780447533746
0.0
0.0
0.0
0.0
0.0
-0.3234836549159681
0.0
0.0
0.0
0.0
0.0
-0.49152882836800416
0.0
0.0
0.0
0.0
0.0
0.4533794074959019
0.0
-0.20108217909431403
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-4.5283160963709435
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.175477983418773
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-3.2639026611351873
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.3923247649264585
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
