ax-0,ay-0,ax-1,ay-1,ax-2,ay-2
-0.017938129,-0.012445043,0.017573973,-0.003930521,-0.005331501,0.017021767
0.000936603,0.010924811,-0.009703185,-0.004869502,0.008456399,-0.006064747
-0.001682642,0.010648353,-0.007924316,-0.007557389,0.009682686,-0.003512432
-0.003912827,0.011265686,-0.007876217,-0.009763414,0.011700334,-0.002024316
-0.009778151,0.012869647,-0.006225703,-0.015242622,0.015843909,0.002358686
-0.000625955,0.000347186,-0.001021482,0.001213761,0.000592428,2.11E-05
-0.000973818,0.000295494,-0.001322662,0.000503155,-4.31E-05,-0.000295626
-0.000446493,4.80E-05,-0.000549864,-0.000120623,0.000213017,-1.87E-05
-0.000592152,-3.46E-05,-0.000702021,0.000191183,6.04E-05,4.11E-05
-8.53E-05,-0.012915036,0.01311998,0.004418278,-0.010709542,0.009495089
-0.007484015,-0.018244651,0.020369035,0.001722139,-0.012248267,0.016312417
-0.020279208,-0.01721539,0.025833722,-0.009735006,-0.004971727,0.027397836
-0.011366039,-0.013317963,0.017328656,-0.003754127,-0.0056528,0.017062168
-0.001309089,0.011116674,-0.010283787,-0.005372762,0.009687893,-0.003545433
-0.001524714,0.010683272,-0.008500248,-0.00674395,0.010624977,-0.002571892
-0.004098182,0.011554784,-0.008321203,-0.008746741,0.012554516,-0.001610675
-0.010000825,0.012485488,-0.005989421,-0.014238922,0.016437986,0.002236094
0.000624995,-2.46E-05,-0.000307157,-0.000178486,4.63E-05,0.000695809
0.00083331,3.63E-05,0.000628331,-0.000920384,0.000363705,0.000913065
0.000178476,5.80E-05,0.000315121,-0.000436752,-0.000127417,0.000281791
0.000591813,-8.86E-05,2.31E-06,1.34E-06,0.000127799,0.000458615
-0.001784656,-0.013416858,0.012081975,0.005361536,-0.010610298,0.007715754
-0.007336057,-0.019160775,0.02018181,0.002428612,-0.013106912,0.015453673
-0.021323234,-0.017681807,0.026016612,-0.00969535,-0.004592706,0.02671454
-0.01177442,-0.012827234,0.017403996,-0.00414916,-0.005536073,0.017170098
0.000471964,0.009880372,-0.008424038,-0.005419572,0.010864359,-0.003648027
-0.001739066,0.010391304,-0.00825247,-0.007246758,0.011053474,-0.00249465
-0.003526958,0.011608297,-0.008135351,-0.00976421,0.012397709,-0.002027944
-0.009363394,0.012843133,-0.005823955,-0.015279517,0.016337061,0.002248268
0.000311026,-0.000433497,0.00078125,-0.001353165,0.000523027,0.001503095
-0.000278442,-0.000192623,1.68E-05,9.72E-06,-0.000634736,-0.00043316
0.000178231,0.000111651,8.98E-05,-0.00025754,-4.52E-05,0.000336806
0.000131526,-3.78E-05,-3.37E-05,0.000283859,-3.41E-05,0.000325203
-0.001271444,-0.014087372,0.011575358,0.007801083,-0.010466189,0.009684182
-0.007446237,-0.019036024,0.02072809,0.003460548,-0.012165561,0.016388639
-0.020902619,-0.017896829,0.025766009,-0.00997259,-0.004423259,0.02751101
-0.011693254,-0.013060715,0.017238533,-0.004115428,-0.005088163,0.017014865
0.000299004,0.010834011,-0.008437723,-0.00502871,0.009574757,-0.004517829
-0.000643897,0.010565209,-0.00805835,-0.007680231,0.01058348,-0.002598676
-0.003187701,0.011520704,-0.008161191,-0.009566247,0.012101348,-0.001398282
-0.009196104,0.012988355,-0.005737091,-0.015109658,0.016007864,0.002616541
0.000621207,0.00068333,-0.000533679,0.00077436,-0.001276658,-0.001788426
0.000828861,0.000499682,-0.000744996,0.000851903,-0.000792848,-0.00050062
0.000443239,0.00033748,-0.000453665,0.000562469,-0.000432618,0.00057358
-1.99E-06,0.000225778,-0.00028067,0.000445675,-0.000450319,0.000272265
-0.000607604,-0.013880997,0.012276508,0.003781836,-0.010490878,0.008896751
-0.007574961,-0.018398048,0.019501412,0.003573909,-0.012498762,0.015614936
-0.020470398,-0.017922385,0.025766799,-0.008757302,-0.004965035,0.026354213
-0.011035322,-0.012929534,0.016884989,-0.003109462,-0.005387504,0.016245845
0.000633927,0.010733562,-0.009647654,-0.004823308,0.008059591,-0.006574247
-0.000773888,0.010516218,-0.008494621,-0.006702026,0.009561807,-0.003474871
-0.003208931,0.011546865,-0.008005803,-0.009060966,0.01163271,-0.002265857
-0.009075014,0.012953876,-0.006102217,-0.014165908,0.015451786,0.001912302
0.001248597,0.000418747,-0.000388705,0.000135758,0.000344342,0.000883917
0.000554815,0.000202776,-0.00040699,0.000406067,4.27E-05,0.000135727
0.000177807,0.000164408,-0.000105927,-0.000373006,8.42E-07,0.000206047
0.00052609,-7.78E-05,-0.000237565,0.00024237,3.84E-05,0.000205954
-0.00144408,-0.01325583,0.013776258,0.005591801,-0.010178835,0.008599615
-0.006602073,-0.01887264,0.021384817,0.003004686,-0.01256847,0.015259407
-0.020399032,-0.017905891,0.026569359,-0.010917428,-0.005218942,0.026341255
-0.01159965,-0.013021184,0.017960453,-0.005056082,-0.0054817,0.015800725
-0.00061244,0.010658602,-0.007607031,-0.008785329,0.008593624,-0.005457288
-0.001986815,0.009858725,-0.0076133,-0.008420284,0.009870627,-0.003279031
-0.003347768,0.011497822,-0.007468941,-0.010095107,0.011967266,-0.002110864
-0.009859727,0.01251636,-0.005988835,-0.015711412,0.016114727,0.002499239
0.000623263,0.000469433,0.001582419,-0.000540943,-0.001762019,-0.002590658
-0.000278973,0.000257038,0.001439699,-0.000630667,-0.000929892,-0.000742266
-0.000178646,5.15E-05,0.000967046,-0.000383394,-0.000709858,-0.000618199
-9.84E-07,0.000161325,0.000832784,-0.000145761,-0.000495275,-0.000472132
-0.001972159,-0.012939165,0.0122804,0.005721725,-0.010709841,0.006164626
-0.006660984,-0.018627332,0.019586764,0.00341004,-0.013171144,0.014329131
-0.0204217,-0.017888884,0.025160131,-0.008823733,-0.005464364,0.026111089
-0.01785961,-0.012502838,0.016684201,-0.003434826,-0.005964765,0.015915754
0.001337789,0.010373818,-0.008182132,-0.007257947,0.008981577,-0.005269483
-0.002162647,0.00992695,-0.007760087,-0.0077827,0.010315214,-0.00333984
-0.003800297,0.010920016,-0.007961274,-0.009397828,0.011980087,-0.0021086
-0.009360426,0.012381984,-0.006204009,-0.014780607,0.015775858,0.002427844
-1.18E-06,0.000379748,5.83E-05,0.000393918,0.000673555,-0.000383329
0.001249943,-5.69E-05,0.000535396,-0.000813583,0.000483167,-0.000113861
0.000534866,0.000174944,0.000204611,-0.00029429,0.000618616,6.36E-05
0.000460474,3.74E-05,-5.52E-05,-3.20E-05,0.000462239,0.000118202
-0.000116508,-0.012965033,0.013483343,0.0067722,-0.010309354,0.009092634
-0.00659251,-0.018131645,0.021306174,0.002135976,-0.012698599,0.016452109
-0.019205611,-0.017497466,0.026404765,-0.010332211,-0.004594122,0.027502731
-0.017825293,-0.012101229,0.017614162,-0.004473443,-0.005388322,0.017278141
6.60E-05,0.010348141,-0.008663179,-0.006431703,0.008911054,-0.005581318
-0.001029569,0.010027047,-0.008373976,-0.007194723,0.010027395,-0.002890691
-0.003362077,0.011167367,-0.007711258,-0.009697383,0.01205187,-0.001754291
-0.009142342,0.012493752,-0.006353361,-0.014920209,0.015736111,0.002410181
0.002499768,-0.000172125,0.000150756,-0.000273805,-0.000312764,-0.003052813
-0.000141108,-0.000346657,4.18E-05,-0.000296868,0.000538846,-0.000144536
0.00035174,-0.000439241,-0.000312079,-0.000184343,0.00015076,-0.000698263
0.000195364,-0.0002291,-0.000150386,-0.000472587,0.00033673,-0.000187756
-0.003203269,-0.012751823,0.012350109,0.003484058,-0.011769108,0.00583441
-0.007653514,-0.018127192,0.019882321,0.003246451,-0.013168851,0.01543106
-0.020120061,-0.017844952,0.025658121,-0.009178773,-0.004894387,0.026723408
-0.011811894,-0.013191691,0.017269179,-0.003186692,-0.005874444,0.016614246
0.000398737,0.010331856,-0.008540989,-0.006335769,0.010583151,-0.002872121
-0.001699985,0.010293889,-0.007695834,-0.007468642,0.010683523,-0.002708073
-0.004086638,0.011023128,-0.007867822,-0.009143706,0.012407985,-0.002254509
-0.009759951,0.012542173,-0.006348689,-0.014475059,0.016460109,0.002334136
-0.001562552,8.04E-05,6.10E-05,-0.000687263,0.000648213,0.000348805
-0.000283195,0.000549923,0.00038242,-0.00058112,0.000295785,-9.01E-06
-0.000447082,0.000152034,0.000279063,-0.000354512,0.000118026,0.000344408
-6.79E-05,0.000235211,0.000303185,-0.000130568,0.000239601,0.000469436
-0.001751578,-0.013267064,0.014060716,0.004019484,-0.010942006,0.007978129
-0.007035671,-0.018423235,0.021280781,0.003050438,-0.012703631,0.016468849
-0.019969761,-0.017990754,0.0257617,-0.010602758,-0.004050898,0.027446606
-0.011451833,-0.013386725,0.017990114,-0.004714038,-0.005071363,0.017481068
-0.000488975,0.010027154,-0.008613381,-0.004803613,0.008644615,-0.006463751
-0.002372644,0.010555145,-0.009008967,-0.006072785,0.009913566,-0.003675151
-0.003860743,0.011688207,-0.008243428,-0.008911625,0.01181545,-0.002164659
-0.009915672,0.012463198,-0.006110478,-0.014921862,0.015875692,0.001708323
0.000937151,-0.000211406,0.001189341,-0.000760648,0.000480853,0.001890037
-0.000834364,0.00023683,0.000155786,8.93E-05,0.000293385,0.001115561
-0.000270768,0.000321581,0.000301984,-3.38E-05,-0.000167291,0.000514177
6.54E-05,0.000105505,0.00016585,0.000169466,-0.000269253,0.000546548
-0.001974586,-0.012753801,0.011739398,0.006243338,-0.010145233,0.008568994
-0.006347446,-0.017953664,0.020341429,0.002286743,-0.013007102,0.015723148
-0.019495224,-0.017665337,0.02550223,-0.00952753,-0.004618163,0.026799051
-0.018235688,-0.01234088,0.017557058,-0.003571872,-0.005713805,0.016958664
-0.001928643,0.011086503,-0.008858608,-0.006193827,0.009866228,-0.003597982
-0.002587777,0.01076585,-0.007907399,-0.007288082,0.010381538,-0.004048078
-0.004116001,0.011359354,-0.008309087,-0.009309754,0.012272996,-0.002327019
-0.010077222,0.012607115,-0.006124138,-0.015068959,0.016212958,0.00250893
-0.000625697,0.000296686,-0.001079539,0.002263127,-1.58E-05,0.000732159
-0.001111897,0.000206887,-0.000290258,0.000152522,-0.000151245,-0.000553741
-0.000535732,-2.47E-05,-0.00043533,0.000779639,-7.21E-05,-0.000472894
-0.000197583,7.54E-05,-0.000146313,0.000219382,-2.48E-05,1.44E-05
-0.001266289,-0.014029593,0.011569,0.007143609,-0.01040985,0.008367893
-0.007871109,-0.018826195,0.019816644,0.003111269,-0.013001019,0.015923057
-0.021305321,-0.017174628,0.025866497,-0.009415655,-0.004269399,0.026982482
-0.012136597,-0.013244937,0.017615653,-0.0037323,-0.0055094,0.017059055
0.000201474,0.009659278,-0.008578128,-0.00476984,0.010228444,-0.005395339
-0.002003067,0.010383911,-0.008651811,-0.006731663,0.010378108,-0.00405872
-0.003997853,0.011573801,-0.008528853,-0.009117071,0.012045752,-0.002208899
-0.010140148,0.013062023,-0.0061228,-0.014826962,0.016054445,0.002552549
0.000623246,-0.000474058,0.000473568,-0.001170244,-0.00033189,-0.000168852
-0.000973503,-0.000264051,0.000203951,-4.31E-05,3.67E-06,-0.000322316
-0.000357726,0.000143918,0.00043834,-0.000366771,-0.00011378,6.62E-05
-6.64E-05,0.000127577,0.000319398,-0.000499332,-2.36E-05,0.000549286
-4.27E-05,-0.014180513,0.012083731,0.005719606,-0.011449087,0.007230307
-0.007032218,-0.019792355,0.02033075,0.002974989,-0.01226469,0.015797887
-0.021115394,-0.017341284,0.025860615,-0.009593523,-0.005254964,0.026847524
-0.012218948,-0.013462655,0.017400041,-0.003950653,-0.005851005,0.016329936
-0.000593923,0.010632393,-0.008232153,-0.006096928,0.010734974,-0.002932291
-0.001738283,0.010443128,-0.009135598,-0.006663372,0.010800631,-0.002733435
-0.004376434,0.011018324,-0.00831501,-0.009251513,0.012404179,-0.001549854
-0.009520287,0.012987021,-0.005923318,-0.014749115,0.016211005,0.002862592
0.000624954,-7.65E-05,0.000165423,9.52E-05,-0.000334365,-0.000528637
-0.0002805,0.000388876,-0.000258396,0.000171166,-0.000349688,-0.000599983
-0.00053911,0.000344728,-0.000403788,0.000280963,0.000149792,0.000325947
6.34E-05,0.000251064,-1.46E-05,-8.43E-06,-0.000176857,-0.000201642
0.001720068,-0.013342903,0.011921071,0.005623297,-0.011454092,0.008447465
-0.006051017,-0.019191381,0.019709294,0.003883843,-0.012213721,0.016770458
-0.020400823,-0.018057685,0.025399387,-0.009121803,-0.004203877,0.027943822
-0.011023163,-0.013033393,0.017314944,-0.003205458,-0.004781595,0.017615166
1.29E-05,0.010683811,-0.008891835,-0.005791824,0.010395814,-0.003156055
-0.001965118,0.01052184,-0.008721026,-0.00783615,0.010629486,-0.003025044
-0.003506385,0.011519305,-0.008023063,-0.0098519,0.012396576,-0.001890072
-0.00965036,0.013090795,-0.005757219,-0.015396594,0.016662543,0.00254179
-0.000940859,-0.000639832,-0.000277016,-0.000160879,0.000964161,0.001608414
0.000552727,-0.000398376,0.000192128,-0.000852767,-9.02E-05,0.000374256
-8.93E-05,-4.22E-05,0.000298031,-0.000446562,-0.000170542,-3.96E-06
0.000326662,-0.000247058,0.000128037,-0.00015403,0.000310991,0.000428323
-0.000793528,-0.011617074,0.012942551,0.005305075,-0.012128796,0.00616821
-0.005676074,-0.018612655,0.0210555,0.003499267,-0.012969591,0.016368901
-0.019313901,-0.017764777,0.025945151,-0.010050538,-0.004318661,0.027353775
-0.01126601,-0.013255576,0.017530466,-0.004220988,-0.004893377,0.01729988
-0.00060385,0.010636321,-0.009637199,-0.005221541,0.009896977,-0.003956843
-0.001655459,0.010181583,-0.008511108,-0.006496823,0.010387898,-0.003661681
-0.004143046,0.010950914,-0.008217401,-0.009118066,0.012047001,-0.002069553
-0.009570296,0.012491244,-0.006099928,-0.014726665,0.015946676,0.002484102
-0.001875358,0.000210375,0.000986641,-0.001956413,-0.000500289,-7.05E-05
-0.000277798,3.37E-05,0.000380586,-0.001064134,-0.000352489,0.000368946
-0.000625003,-1.06E-05,0.000168535,9.61E-05,-0.000379306,-0.000191668
-2.25E-06,0.000245592,0.000197166,0.000111636,-0.00033082,-0.000110547
0.001145272,-0.014484194,0.013805449,0.0055915,-0.010347721,0.008292777
-0.007015021,-0.0190045,0.020962809,0.002928652,-0.012449903,0.016240609
-0.020074305,-0.017747664,0.025779034,-0.009944373,-0.004867751,0.02729256
-0.011468745,-0.013351948,0.017801781,-0.00417571,-0.005352031,0.016732276
-0.001679789,0.009579729,-0.008568004,-0.005975267,0.009113765,-0.003649016
-0.002364856,0.010563753,-0.008800616,-0.006240423,0.009955848,-0.003010671
-0.004555468,0.011159433,-0.008377882,-0.008959005,0.011814843,-0.001865403
-0.009794595,0.013026156,-0.005974042,-0.014375043,0.015898395,0.001896496
-0.00031252,5.07E-05,-0.000548217,0.001487039,-0.000347213,-0.00088189
-0.001111686,-0.000176943,2.11E-05,1.22E-05,0.000116966,0.0005747
-3.97E-07,0.000120213,-0.000263743,0.000156285,-0.000416894,3.91E-05
-0.000197631,8.33E-05,-3.00E-05,-1.74E-05,-0.000225639,0.000287277
-0.000502516,-0.013305199,0.010875482,0.007576725,-0.012222604,0.007103931
-0.006867958,-0.018697917,0.020019383,0.004062225,-0.012287823,0.016004495
-0.020222394,-0.017829065,0.025513797,-0.008960014,-0.005064606,0.027051458
-0.01100679,-0.012955265,0.016832982,-0.003318065,-0.005526855,0.016605531
-0.001900215,0.010872406,-0.009260915,-0.005697539,0.010617843,-0.003897085
-0.001994895,0.010732006,-0.008328456,-0.007558779,0.0106765,-0.00232012
-0.003862665,0.011266525,-0.007797218,-0.009812202,0.01223794,-0.001534377
-0.009786371,0.012905345,-0.005836408,-0.015413337,0.016296146,0.002998001
0.001239787,-0.001141064,0.000458253,-0.001540963,-0.000545232,-0.000406246
-0.000561965,-0.000590676,-0.000268205,4.44E-06,0.000158235,0.000229404
-0.000357202,-4.55E-05,-7.60E-05,-4.42E-05,0.000189659,0.000199929
0.000261824,-0.000189231,-0.000135061,-2.62E-06,7.79E-05,0.000488202
-0.000926816,-0.013910738,0.01263333,0.005559969,-0.012234342,0.006668241
-0.006856275,-0.019312125,0.020426966,0.003200138,-0.012670716,0.016552121
-0.020722747,-0.017535252,0.026342957,-0.009662928,-0.004200451,0.027275683
-0.011797505,-0.012955086,0.017225612,-0.003922371,-0.005397168,0.017603429
-0.001106107,0.009928298,-0.008001082,-0.006711388,0.010073919,-0.005003341
-0.002795126,0.010486065,-0.00838507,-0.006577576,0.010381397,-0.003208269
-0.004149909,0.011477384,-0.008293695,-0.009127765,0.01224619,-0.002513853
-0.010027479,0.012492338,-0.006283978,-0.015101639,0.016369786,0.002485973
-0.001878249,0.000630864,-0.001117642,0.002960801,0.001122865,0.001157365
-0.000417423,0.000204526,0.000124327,0.000231099,0.000740794,0.000856264
0.00017624,0.000291416,-8.37E-05,0.000466348,0.000336476,-0.00018956
-0.000329717,0.000141267,-0.000148579,0.00021807,0.000217578,0.000103097
0.00027985,-0.012628842,0.01260073,0.005829071,-0.010768176,0.007878077
-0.006351635,-0.018119789,0.019809044,0.00268542,-0.01229491,0.015431602
-0.019558938,-0.0181874,0.025174802,-0.009073192,-0.004486437,0.026790862
-0.011065384,-0.0133622,0.016742015,-0.003415772,-0.00552374,0.016913456
-0.000837216,0.010144187,-0.008787302,-0.006158739,0.009183156,-0.004031041
-0.002101324,0.010175347,-0.00944839,-0.006874033,0.010530806,-0.002581074
-0.003806334,0.011525971,-0.008530968,-0.009399723,0.012729499,-0.001438215
-0.009791506,0.013093163,-0.006312577,-0.014881185,0.016586073,0.002730072
0.000937018,-0.000247406,-0.000587266,0.002900545,-1.11E-05,6.41E-06
0.000554881,-0.000195498,-0.000525745,0.000497454,1.06E-05,0.000154352
-0.00044754,-0.000196737,-2.64E-05,0.00019076,0.000262629,0.000261066
-0.00033325,-0.000332233,-0.00011904,0.000235131,0.000391205,0.00045838
0.000110968,-0.01349282,0.013054883,0.006001397,-0.010697987,0.008611059
-0.007616146,-0.018388564,0.020261705,0.003446732,-0.012208143,0.016399764
-0.020733765,-0.017775061,0.026206049,-0.009643793,-0.004339461,0.027088392
-0.011691818,-0.01275935,0.017536163,-0.004000534,-0.005059147,0.017216921
-0.000819438,0.009959797,-0.009243766,-0.006539273,0.010746777,-0.002609223
-0.000934407,0.010166016,-0.008154355,-0.007207025,0.010799743,-0.002744578
-0.003368731,0.011318555,-0.007874399,-0.008828036,0.012291633,-0.001956816
-0.009362766,0.012420138,-0.006274922,-0.014175159,0.016182381,0.0024671
0.000623417,0.000445965,-0.000216595,-0.000487589,0.000574612,0.001473005
0.000555231,-0.000135333,0.000584404,-0.000306681,0.000533889,0.000494616
-0.000357227,-5.40E-05,0.000528396,-1.08E-05,0.000381939,0.000193677
-0.000264699,-0.000198841,0.000527964,0.000215058,0.000131576,-0.00030086
-0.001082307,-0.013030352,0.012287617,0.005419795,-0.009889607,0.009162116
-0.007224826,-0.018470342,0.01994071,0.002874095,-0.0123094,0.016036751
-0.020669977,-0.017119703,0.025790457,-0.009367151,-0.004839468,0.027277711
-0.011685621,-0.01316829,0.017284637,-0.003849035,-0.005090586,0.017022362
-0.001840541,0.010612681,-0.008613908,-0.006791907,0.00965872,-0.003868241
-0.003280816,0.010289719,-0.007664338,-0.007849894,0.010523295,-0.003399004
-0.004848095,0.011295793,-0.008055903,-0.009023369,0.012319082,-0.002202441
-0.010472379,0.012823241,-0.005972038,-0.014749684,0.016110838,0.002087982
0.001874231,-0.000313905,-0.000573371,0.000389798,0.000429271,0.000474019
-0.000555556,-5.42E-06,-0.000564009,0.000151922,-0.000464446,-0.000372392
8.87E-05,-0.000148213,-0.000969108,0.000459751,-0.000437402,-0.000260993
6.53E-05,-0.000114472,-0.000669457,0.000211509,-0.000394275,-0.000302587
-0.001038415,-0.012956994,0.012106896,0.003725988,-0.010343136,0.008760239
-0.008041105,-0.018748684,0.019690786,0.002398321,-0.012978956,0.015290612
-0.021492417,-0.017026971,0.025272122,-0.008963099,-0.005064151,0.026938078
-0.012648496,-0.013082191,0.017074046,-0.003135776,-0.005432139,0.016476771
-0.001127396,0.010110219,-0.009963107,-0.003884437,0.009330483,-0.004737195
-0.002827383,0.010253906,-0.008663461,-0.006978498,0.010304517,-0.003769383
-0.00415343,0.011824379,-0.008389637,-0.009260663,0.012456367,-0.002495644
-0.010162437,0.012696814,-0.006398682,-0.015053511,0.016392285,0.002433569
0.001869334,-0.000852006,-0.000619533,0.001085688,-1.28E-05,-0.000713177
-0.000138929,-4.67E-05,-0.000370004,0.000427644,0.000478683,-0.00011135
0.000445073,-0.000222209,-0.000205874,-0.000120722,0.000183735,-0.000104627
0.000393526,-0.000180718,-0.000193605,-0.000190828,0.000105464,-0.000135745
-0.001817501,-0.013563882,0.012977983,0.007274856,-0.010356702,0.008752325
-0.007292735,-0.018293835,0.021116008,0.002764881,-0.013472475,0.01618078
-0.020149312,-0.01778772,0.025894176,-0.010494816,-0.004208961,0.027559481
-0.011886689,-0.013102563,0.01817304,-0.004505084,-0.004785091,0.017488746
-0.001441324,0.010017669,-0.007098386,-0.008765188,0.009845354,-0.004266037
-0.00226753,0.010270211,-0.007586919,-0.008153554,0.010558596,-0.003252456
-0.004287359,0.011191244,-0.007536232,-0.010016809,0.012340626,-0.001539901
-0.009844621,0.013073528,-0.006173993,-0.015322073,0.01618239,0.002422384
-0.001563048,0.000261187,0.001037586,-0.002650269,-0.000102784,5.95E-05
-0.000418035,-0.00027637,-0.000191056,-0.000595873,-0.00016436,-0.000386179
-0.000803577,1.39E-05,-0.000312187,-0.000393422,6.55E-05,0.000271701
-6.95E-05,0.00031382,-0.000197157,-0.000501501,3.82E-05,0.000206083
-9.52E-05,-0.012994561,0.011960681,0.005322316,-0.010199013,0.009840705
-0.006664589,-0.018633114,0.019689276,0.003535082,-0.011794522,0.016822232
-0.019956565,-0.017632535,0.025497691,-0.009049055,-0.004392021,0.027463779
-0.017493311,-0.012678882,0.016774525,-0.003500488,-0.005513966,0.017162507
0.000687686,0.010446686,-0.009663254,-0.006856826,0.010150892,-0.003051159
-0.002126271,0.010183328,-0.007696731,-0.00833822,0.010216362,-0.003638813
-0.003956222,0.011082242,-0.00789616,-0.009824899,0.011970605,-0.00199194
-0.009417178,0.01303079,-0.005683821,-0.015235973,0.016320212,0.002398847
-0.001251108,-0.000369373,-0.000286064,0.000195477,0.001135584,0.001150146
-0.00083638,0.000406235,-5.02E-05,0.000929674,0.000578157,0.000789065
-0.000269047,0.000205067,0.000336885,0.000291411,-2.53E-05,0.000428808
-0.000330229,0.00018181,0.000345701,0.000416297,-2.88E-06,0.0003066
-0.003269715,-0.012996438,0.011367026,0.007735224,-0.011518238,0.00855107
-0.006900277,-0.018638156,0.020125867,0.00360975,-0.012556905,0.016515042
-0.020301108,-0.017892875,0.025773219,-0.009148777,-0.004631263,0.027759113
-0.011919064,-0.013020184,0.017084403,-0.003772469,-0.004991055,0.017235472
9.89E-05,0.010178448,-0.009372335,-0.00619217,0.009746999,-0.00291256
-0.000800941,0.009840863,-0.008392932,-0.007395558,0.010677095,-0.003171231
-0.003183461,0.01111541,-0.007864499,-0.009939854,0.012475711,-0.002147871
-0.009039642,0.012718033,-0.005625624,-0.015144517,0.0160507,0.002566251
0.000624876,0.000124375,-0.000249198,-0.000506804,-0.001428156,-0.00097461
0.000555554,-8.37E-06,-0.000693986,0.001042574,-0.00030226,0.000338768
0.000446156,-9.92E-05,-0.000435053,0.00067666,-0.000444229,-0.000256944
6.57E-05,-3.39E-05,-0.000113108,0.000465681,-3.52E-05,0.000325865
-0.003144029,-0.012467233,0.012953175,0.004989387,-0.010977927,0.007626993
-0.007930819,-0.018230958,0.020214532,0.003315032,-0.012865421,0.015611081
-0.020704343,-0.017772842,0.025674107,-0.00922085,-0.00482451,0.026714162
-0.017983262,-0.012411772,0.017092409,-0.003716245,-0.005769441,0.016482345
-0.000569722,0.010384857,-0.008252585,-0.006119518,0.010742013,-0.002939989
-0.001947569,0.010111443,-0.008757221,-0.006411675,0.010571553,-0.003556031
-0.003891117,0.011143665,-0.007771091,-0.009119176,0.012423734,-0.001841239
-0.009269893,0.012785563,-0.006619813,-0.014505385,0.015994659,0.002368377
-1.39E-05,-0.001304526,0.000339474,0.000553873,-7.61E-05,4.40E-05
0.000403558,-0.000851143,0.000118983,0.000228105,0.00028651,-3.74E-06
0.000168946,-0.000583287,0.000348713,-0.000520416,0.000183557,0.000512928
0.000450162,-0.000526061,0.0002436,-0.000391138,7.60E-05,0.000108064
-0.001034017,-0.012936113,0.012546119,0.003555336,-0.011285484,0.00870665
-0.007188692,-0.017808395,0.020322815,0.003043379,-0.01236103,0.016645364
-0.020006479,-0.018087027,0.026043154,-0.009667391,-0.004577504,0.027409078
-0.017594395,-0.012247545,0.017285568,-0.003658001,-0.005006285,0.01699207
-0.001897834,0.01077583,-0.008926328,-0.005054707,0.008052931,-0.006571732
-0.002173962,0.010354816,-0.008885392,-0.006811438,0.009858573,-0.003937535
-0.003836094,0.010996258,-0.008037969,-0.009069259,0.011775967,-0.002241069
-0.009378847,0.012779127,-0.006046061,-0.014359106,0.01615189,0.001873995
0.000623222,0.00046787,0.000110127,-0.000658619,0.001121464,0.000440345
0.000276835,0.000227095,-0.000328437,-3.11E-05,0.000507027,0.000509866
0.000802429,0.000203996,-0.000183735,-0.000524359,0.000400349,-0.000224332
0.000394102,0.00012959,-7.85E-05,-0.000198478,0.000287549,-0.00046001
-0.0029957,-0.013138388,0.011378833,0.006104449,-0.01113382,0.005297199
-0.007043315,-0.018484777,0.018961781,0.00290296,-0.012454929,0.014486743
-0.020442609,-0.017488489,0.024801967,-0.008358418,-0.005503651,0.026040711
-0.01143365,-0.012778936,0.016631947,-0.002666005,-0.006253566,0.015737901
-0.000247718,0.01043425,-0.008447271,-0.005847174,0.009129997,-0.004332488
-0.001474591,0.010872318,-0.008208124,-0.007435781,0.009758694,-0.00356291
-0.00436564,0.011113665,-0.008302057,-0.009769265,0.011974895,-0.002151558
-0.00989555,0.012492248,-0.006191928,-0.01568978,0.015977743,0.002684961
-0.000625,6.31E-06,-0.000893972,0.001648905,-0.000298053,-0.001269989
-0.000694976,-0.00017136,-0.000284958,0.000476978,7.83E-05,-4.50E-05
-0.00071661,0.000285237,-0.000140075,0.000331456,5.16E-05,0.000176458
-0.000198385,0.000163969,-0.000440762,0.000504479,-0.000303996,-0.000432129
-0.003153344,-0.013976065,0.013079621,0.002764546,-0.010686952,0.007346609
-0.007742095,-0.019663884,0.020197856,0.00218833,-0.011780826,0.016085679
-0.0213778,-0.017483962,0.025949832,-0.009534719,-0.004486428,0.026608803
-0.012119037,-0.013027201,0.017480004,-0.003626971,-0.005227675,0.016869128
5.95E-05,0.010439153,-0.007806625,-0.00574356,0.010391388,-0.004137197
-0.00187395,0.009951635,-0.008293669,-0.006913581,0.010619414,-0.003131104
-0.003696752,0.011219405,-0.007758586,-0.009488269,0.012267175,-0.001667166
-0.009261334,0.012352741,-0.006136833,-0.014901608,0.016055058,0.00259717
-0.000625011,-3.81E-05,-5.23E-05,0.000330503,0.000486198,0.001524616
-0.00097357,0.000272246,-0.000609349,0.000286697,0.000246198,0.000178929
-0.000357634,0.000132802,-0.000531316,0.000100335,-2.22E-05,0.000219582
-0.000329541,0.000124998,-0.000335722,-4.62E-05,4.57E-06,7.34E-05
-0.001923901,-0.012611578,0.012895488,0.005969209,-0.010035813,0.008067079
-0.007296954,-0.01814294,0.020730502,0.00198458,-0.013192824,0.015166164
-0.020675819,-0.017814097,0.02612247,-0.010126099,-0.004683334,0.02653441
-0.011586659,-0.013262514,0.017608345,-0.004241402,-0.005678384,0.016749573
0.000196636,0.009546361,-0.008038907,-0.006337018,0.009949453,-0.002642169
-0.001587039,0.00992821,-0.008609836,-0.006870141,0.009994062,-0.003467242
