0.21,0.04999999999999999
0.25,0.15000000000000002
0.25,0.15000000000000002
0.25,0.15000000000000002
0.25,0.15000000000000002
0.25,0.15000000000000002
0.25,0.15000000000000002
0.25,0.15000000000000002
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.26,0.20000000000000004
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.22,0.25
0.21,0.17
0.21,0.17
0.21,0.17
0.21,0.17
0.21,0.17
0.21,0.17
0.21,0.17
0.21,0.17
0.21,0.17
0.21,0.17
0.21,0.17
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.31000000000000005,0.16
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.04000000000000001,0.13
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.17700567603381223,0.17311554133529758
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.33665192648326747,0.10181100331056894
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.19883118050274412,0.03696162415107307
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.06891037299026168,0.032424689579747944
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.1392847753032109,0.01731332922155787
0.2680598956964466,0.04408959422823204
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.21458113789507255,0.08517590774189526
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.14843572041615877,0.2539032038091208
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.22862803841229998,0.14046074203044742
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
0.11934262744419279,0.012543415592118414
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
-0.013229713730564776,0.18980246224590264
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.13044770718642704,0.14961081408041393
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.07266579050621207,0.2443761094913071
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.2821212848202017,0.07005412658365395
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.0897983664178743,0.06660520541730343
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.5480434205204859,0.28956589789580844
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.08944973477288735,0.22113060608848364
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.42428360090191036,0.12322104530358625
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.204233618570244,0.04988616086355105
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.17606656813208502,0.03742410434719668
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.017720626414026372,0.15711772465095883
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.20479688762054926,0.09464795201659733
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.2660750865095499,0.09221739715983926
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.07770190241839946,0.14304689566908302
0.08985016007592937,0.17699420536935626
0.08985016007592937,0.17699420536935626
0.08985016007592937,0.17699420536935626
0.08985016007592937,0.17699420536935626
0.08985016007592937,0.17699420536935626
0.08985016007592937,0.17699420536935626
0.08985016007592937,0.17699420536935626
0.08985016007592937,0.17699420536935626
0.08985016007592937,0.17699420536935626
